Tanggal,SUM of IHSG
Tue Oct 03 2017 00:00:00 GMT+0700 (Western Indonesia Time),5939.45
Wed Oct 04 2017 00:00:00 GMT+0700 (Western Indonesia Time),5951.48
Thu Oct 05 2017 00:00:00 GMT+0700 (Western Indonesia Time),5901.91
Fri Oct 06 2017 00:00:00 GMT+0700 (Western Indonesia Time),5905.38
Sat Oct 07 2017 00:00:00 GMT+0700 (Western Indonesia Time),5905.38
Sun Oct 08 2017 00:00:00 GMT+0700 (Western Indonesia Time),5905.38
Mon Oct 09 2017 00:00:00 GMT+0700 (Western Indonesia Time),5914.93
Tue Oct 10 2017 00:00:00 GMT+0700 (Western Indonesia Time),5905.76
Wed Oct 11 2017 00:00:00 GMT+0700 (Western Indonesia Time),5882.79
Thu Oct 12 2017 00:00:00 GMT+0700 (Western Indonesia Time),5926.2
Fri Oct 13 2017 00:00:00 GMT+0700 (Western Indonesia Time),5924.12
Sat Oct 14 2017 00:00:00 GMT+0700 (Western Indonesia Time),5924.12
Sun Oct 15 2017 00:00:00 GMT+0700 (Western Indonesia Time),5924.12
Mon Oct 16 2017 00:00:00 GMT+0700 (Western Indonesia Time),5949.7
Tue Oct 17 2017 00:00:00 GMT+0700 (Western Indonesia Time),5947.33
Wed Oct 18 2017 00:00:00 GMT+0700 (Western Indonesia Time),5929.2
Thu Oct 19 2017 00:00:00 GMT+0700 (Western Indonesia Time),5910.53
Fri Oct 20 2017 00:00:00 GMT+0700 (Western Indonesia Time),5929.55
Sat Oct 21 2017 00:00:00 GMT+0700 (Western Indonesia Time),5929.55
Sun Oct 22 2017 00:00:00 GMT+0700 (Western Indonesia Time),5929.55
Mon Oct 23 2017 00:00:00 GMT+0700 (Western Indonesia Time),5950.03
Tue Oct 24 2017 00:00:00 GMT+0700 (Western Indonesia Time),5952.08
Wed Oct 25 2017 00:00:00 GMT+0700 (Western Indonesia Time),6025.43
Thu Oct 26 2017 00:00:00 GMT+0700 (Western Indonesia Time),5995.85
Fri Oct 27 2017 00:00:00 GMT+0700 (Western Indonesia Time),5975.28
Sat Oct 28 2017 00:00:00 GMT+0700 (Western Indonesia Time),5975.28
Sun Oct 29 2017 00:00:00 GMT+0700 (Western Indonesia Time),5975.28
Mon Oct 30 2017 00:00:00 GMT+0700 (Western Indonesia Time),5974.08
Tue Oct 31 2017 00:00:00 GMT+0700 (Western Indonesia Time),6005.78
Wed Nov 01 2017 00:00:00 GMT+0700 (Western Indonesia Time),6038.15
Thu Nov 02 2017 00:00:00 GMT+0700 (Western Indonesia Time),6031.11
Fri Nov 03 2017 00:00:00 GMT+0700 (Western Indonesia Time),6039.54
Sat Nov 04 2017 00:00:00 GMT+0700 (Western Indonesia Time),6039.54
Sun Nov 05 2017 00:00:00 GMT+0700 (Western Indonesia Time),6039.54
Mon Nov 06 2017 00:00:00 GMT+0700 (Western Indonesia Time),6050.82
Tue Nov 07 2017 00:00:00 GMT+0700 (Western Indonesia Time),6060.45
Wed Nov 08 2017 00:00:00 GMT+0700 (Western Indonesia Time),6049.38
Thu Nov 09 2017 00:00:00 GMT+0700 (Western Indonesia Time),6042.46
Fri Nov 10 2017 00:00:00 GMT+0700 (Western Indonesia Time),6021.83
Sat Nov 11 2017 00:00:00 GMT+0700 (Western Indonesia Time),6021.83
Sun Nov 12 2017 00:00:00 GMT+0700 (Western Indonesia Time),6021.83
Mon Nov 13 2017 00:00:00 GMT+0700 (Western Indonesia Time),6021.46
Tue Nov 14 2017 00:00:00 GMT+0700 (Western Indonesia Time),5988.29
Wed Nov 15 2017 00:00:00 GMT+0700 (Western Indonesia Time),5972.31
Thu Nov 16 2017 00:00:00 GMT+0700 (Western Indonesia Time),6037.91
Fri Nov 17 2017 00:00:00 GMT+0700 (Western Indonesia Time),6051.73
Sat Nov 18 2017 00:00:00 GMT+0700 (Western Indonesia Time),6051.73
Sun Nov 19 2017 00:00:00 GMT+0700 (Western Indonesia Time),6051.73
Mon Nov 20 2017 00:00:00 GMT+0700 (Western Indonesia Time),6053.28
Tue Nov 21 2017 00:00:00 GMT+0700 (Western Indonesia Time),6031.86
Wed Nov 22 2017 00:00:00 GMT+0700 (Western Indonesia Time),6069.78
Thu Nov 23 2017 00:00:00 GMT+0700 (Western Indonesia Time),6063.24
Fri Nov 24 2017 00:00:00 GMT+0700 (Western Indonesia Time),6067.14
Sat Nov 25 2017 00:00:00 GMT+0700 (Western Indonesia Time),6067.14
Sun Nov 26 2017 00:00:00 GMT+0700 (Western Indonesia Time),6067.14
Mon Nov 27 2017 00:00:00 GMT+0700 (Western Indonesia Time),6064.59
Tue Nov 28 2017 00:00:00 GMT+0700 (Western Indonesia Time),6070.72
Wed Nov 29 2017 00:00:00 GMT+0700 (Western Indonesia Time),6061.37
Thu Nov 30 2017 00:00:00 GMT+0700 (Western Indonesia Time),5952.14
Fri Dec 01 2017 00:00:00 GMT+0700 (Western Indonesia Time),5952.14
Sat Dec 02 2017 00:00:00 GMT+0700 (Western Indonesia Time),5952.14
Sun Dec 03 2017 00:00:00 GMT+0700 (Western Indonesia Time),5952.14
Mon Dec 04 2017 00:00:00 GMT+0700 (Western Indonesia Time),5998.19
Tue Dec 05 2017 00:00:00 GMT+0700 (Western Indonesia Time),6000.47
Wed Dec 06 2017 00:00:00 GMT+0700 (Western Indonesia Time),6035.51
Thu Dec 07 2017 00:00:00 GMT+0700 (Western Indonesia Time),6006.84
Fri Dec 08 2017 00:00:00 GMT+0700 (Western Indonesia Time),6030.96
Sat Dec 09 2017 00:00:00 GMT+0700 (Western Indonesia Time),6030.96
Sun Dec 10 2017 00:00:00 GMT+0700 (Western Indonesia Time),6030.96
Mon Dec 11 2017 00:00:00 GMT+0700 (Western Indonesia Time),6026.63
Tue Dec 12 2017 00:00:00 GMT+0700 (Western Indonesia Time),6032.37
Wed Dec 13 2017 00:00:00 GMT+0700 (Western Indonesia Time),6054.6
Thu Dec 14 2017 00:00:00 GMT+0700 (Western Indonesia Time),6113.65
Fri Dec 15 2017 00:00:00 GMT+0700 (Western Indonesia Time),6119.42
Sat Dec 16 2017 00:00:00 GMT+0700 (Western Indonesia Time),6119.42
Sun Dec 17 2017 00:00:00 GMT+0700 (Western Indonesia Time),6119.42
Mon Dec 18 2017 00:00:00 GMT+0700 (Western Indonesia Time),6133.96
Tue Dec 19 2017 00:00:00 GMT+0700 (Western Indonesia Time),6167.67
Wed Dec 20 2017 00:00:00 GMT+0700 (Western Indonesia Time),6109.48
Thu Dec 21 2017 00:00:00 GMT+0700 (Western Indonesia Time),6183.39
Fri Dec 22 2017 00:00:00 GMT+0700 (Western Indonesia Time),6221.01
Sat Dec 23 2017 00:00:00 GMT+0700 (Western Indonesia Time),6221.01
Sun Dec 24 2017 00:00:00 GMT+0700 (Western Indonesia Time),6221.01
Mon Dec 25 2017 00:00:00 GMT+0700 (Western Indonesia Time),6221.01
Tue Dec 26 2017 00:00:00 GMT+0700 (Western Indonesia Time),6221.01
Wed Dec 27 2017 00:00:00 GMT+0700 (Western Indonesia Time),6277.16
Thu Dec 28 2017 00:00:00 GMT+0700 (Western Indonesia Time),6314.05
Fri Dec 29 2017 00:00:00 GMT+0700 (Western Indonesia Time),6355.65
Sat Dec 30 2017 00:00:00 GMT+0700 (Western Indonesia Time),6355.65
Sun Dec 31 2017 00:00:00 GMT+0700 (Western Indonesia Time),6355.65
Mon Jan 01 2018 00:00:00 GMT+0700 (Western Indonesia Time),6355.65
Tue Jan 02 2018 00:00:00 GMT+0700 (Western Indonesia Time),6339.24
Wed Jan 03 2018 00:00:00 GMT+0700 (Western Indonesia Time),6251.48
Thu Jan 04 2018 00:00:00 GMT+0700 (Western Indonesia Time),6292.32
Fri Jan 05 2018 00:00:00 GMT+0700 (Western Indonesia Time),6353.74
Sat Jan 06 2018 00:00:00 GMT+0700 (Western Indonesia Time),6353.74
Sun Jan 07 2018 00:00:00 GMT+0700 (Western Indonesia Time),6353.74
Mon Jan 08 2018 00:00:00 GMT+0700 (Western Indonesia Time),6385.4
Tue Jan 09 2018 00:00:00 GMT+0700 (Western Indonesia Time),6373.14
Wed Jan 10 2018 00:00:00 GMT+0700 (Western Indonesia Time),6371.17
Thu Jan 11 2018 00:00:00 GMT+0700 (Western Indonesia Time),6386.34
Fri Jan 12 2018 00:00:00 GMT+0700 (Western Indonesia Time),6370.06
Sat Jan 13 2018 00:00:00 GMT+0700 (Western Indonesia Time),6370.06
Sun Jan 14 2018 00:00:00 GMT+0700 (Western Indonesia Time),6370.06
Mon Jan 15 2018 00:00:00 GMT+0700 (Western Indonesia Time),6382.19
Tue Jan 16 2018 00:00:00 GMT+0700 (Western Indonesia Time),6429.69
Wed Jan 17 2018 00:00:00 GMT+0700 (Western Indonesia Time),6444.52
Thu Jan 18 2018 00:00:00 GMT+0700 (Western Indonesia Time),6472.67
Fri Jan 19 2018 00:00:00 GMT+0700 (Western Indonesia Time),6490.9
Sat Jan 20 2018 00:00:00 GMT+0700 (Western Indonesia Time),6490.9
Sun Jan 21 2018 00:00:00 GMT+0700 (Western Indonesia Time),6490.9
Mon Jan 22 2018 00:00:00 GMT+0700 (Western Indonesia Time),6500.53
Tue Jan 23 2018 00:00:00 GMT+0700 (Western Indonesia Time),6635.33
Wed Jan 24 2018 00:00:00 GMT+0700 (Western Indonesia Time),6615.49
Thu Jan 25 2018 00:00:00 GMT+0700 (Western Indonesia Time),6615.33
Fri Jan 26 2018 00:00:00 GMT+0700 (Western Indonesia Time),6660.62
Sat Jan 27 2018 00:00:00 GMT+0700 (Western Indonesia Time),6660.62
Sun Jan 28 2018 00:00:00 GMT+0700 (Western Indonesia Time),6660.62
Mon Jan 29 2018 00:00:00 GMT+0700 (Western Indonesia Time),6680.62
Tue Jan 30 2018 00:00:00 GMT+0700 (Western Indonesia Time),6575.49
Wed Jan 31 2018 00:00:00 GMT+0700 (Western Indonesia Time),6605.63
Thu Feb 01 2018 00:00:00 GMT+0700 (Western Indonesia Time),6598.46
Fri Feb 02 2018 00:00:00 GMT+0700 (Western Indonesia Time),6628.82
Sat Feb 03 2018 00:00:00 GMT+0700 (Western Indonesia Time),6628.82
Sun Feb 04 2018 00:00:00 GMT+0700 (Western Indonesia Time),6628.82
Mon Feb 05 2018 00:00:00 GMT+0700 (Western Indonesia Time),6589.68
Tue Feb 06 2018 00:00:00 GMT+0700 (Western Indonesia Time),6478.54
Wed Feb 07 2018 00:00:00 GMT+0700 (Western Indonesia Time),6534.87
Thu Feb 08 2018 00:00:00 GMT+0700 (Western Indonesia Time),6544.63
Fri Feb 09 2018 00:00:00 GMT+0700 (Western Indonesia Time),6505.52
Sat Feb 10 2018 00:00:00 GMT+0700 (Western Indonesia Time),6505.52
Sun Feb 11 2018 00:00:00 GMT+0700 (Western Indonesia Time),6505.52
Mon Feb 12 2018 00:00:00 GMT+0700 (Western Indonesia Time),6523.45
Tue Feb 13 2018 00:00:00 GMT+0700 (Western Indonesia Time),6578.18
Wed Feb 14 2018 00:00:00 GMT+0700 (Western Indonesia Time),6594.4
Thu Feb 15 2018 00:00:00 GMT+0700 (Western Indonesia Time),6591.58
Fri Feb 16 2018 00:00:00 GMT+0700 (Western Indonesia Time),6591.58
Sat Feb 17 2018 00:00:00 GMT+0700 (Western Indonesia Time),6591.58
Sun Feb 18 2018 00:00:00 GMT+0700 (Western Indonesia Time),6591.58
Mon Feb 19 2018 00:00:00 GMT+0700 (Western Indonesia Time),6689.29
Tue Feb 20 2018 00:00:00 GMT+0700 (Western Indonesia Time),6662.88
Wed Feb 21 2018 00:00:00 GMT+0700 (Western Indonesia Time),6643.4
Thu Feb 22 2018 00:00:00 GMT+0700 (Western Indonesia Time),6593.06
Fri Feb 23 2018 00:00:00 GMT+0700 (Western Indonesia Time),6619.8
Sat Feb 24 2018 00:00:00 GMT+0700 (Western Indonesia Time),6619.8
Sun Feb 25 2018 00:00:00 GMT+0700 (Western Indonesia Time),6619.8
Mon Feb 26 2018 00:00:00 GMT+0700 (Western Indonesia Time),6554.67
Tue Feb 27 2018 00:00:00 GMT+0700 (Western Indonesia Time),6598.93
Wed Feb 28 2018 00:00:00 GMT+0700 (Western Indonesia Time),6597.22
Thu Mar 01 2018 00:00:00 GMT+0700 (Western Indonesia Time),6606.05
Fri Mar 02 2018 00:00:00 GMT+0700 (Western Indonesia Time),6582.32
Sat Mar 03 2018 00:00:00 GMT+0700 (Western Indonesia Time),6582.32
Sun Mar 04 2018 00:00:00 GMT+0700 (Western Indonesia Time),6582.32
Mon Mar 05 2018 00:00:00 GMT+0700 (Western Indonesia Time),6550.59
Tue Mar 06 2018 00:00:00 GMT+0700 (Western Indonesia Time),6500.11
Wed Mar 07 2018 00:00:00 GMT+0700 (Western Indonesia Time),6368.27
Thu Mar 08 2018 00:00:00 GMT+0700 (Western Indonesia Time),6443.02
Fri Mar 09 2018 00:00:00 GMT+0700 (Western Indonesia Time),6433.32
Sat Mar 10 2018 00:00:00 GMT+0700 (Western Indonesia Time),6433.32
Sun Mar 11 2018 00:00:00 GMT+0700 (Western Indonesia Time),6433.32
Mon Mar 12 2018 00:00:00 GMT+0700 (Western Indonesia Time),6500.69
Tue Mar 13 2018 00:00:00 GMT+0700 (Western Indonesia Time),6412.85
Wed Mar 14 2018 00:00:00 GMT+0700 (Western Indonesia Time),6382.62
Thu Mar 15 2018 00:00:00 GMT+0700 (Western Indonesia Time),6321.9
Fri Mar 16 2018 00:00:00 GMT+0700 (Western Indonesia Time),6304.95
Sat Mar 17 2018 00:00:00 GMT+0700 (Western Indonesia Time),6304.95
Sun Mar 18 2018 00:00:00 GMT+0700 (Western Indonesia Time),6304.95
Mon Mar 19 2018 00:00:00 GMT+0700 (Western Indonesia Time),6289.57
Tue Mar 20 2018 00:00:00 GMT+0700 (Western Indonesia Time),6243.58
Wed Mar 21 2018 00:00:00 GMT+0700 (Western Indonesia Time),6312.83
Thu Mar 22 2018 00:00:00 GMT+0700 (Western Indonesia Time),6254.07
Fri Mar 23 2018 00:00:00 GMT+0700 (Western Indonesia Time),6210.7
Sat Mar 24 2018 00:00:00 GMT+0700 (Western Indonesia Time),6210.7
Sun Mar 25 2018 00:00:00 GMT+0700 (Western Indonesia Time),6210.7
Mon Mar 26 2018 00:00:00 GMT+0700 (Western Indonesia Time),6200.17
Tue Mar 27 2018 00:00:00 GMT+0700 (Western Indonesia Time),6209.35
Wed Mar 28 2018 00:00:00 GMT+0700 (Western Indonesia Time),6140.84
Thu Mar 29 2018 00:00:00 GMT+0700 (Western Indonesia Time),6188.99
Fri Mar 30 2018 00:00:00 GMT+0700 (Western Indonesia Time),6188.99
Sat Mar 31 2018 00:00:00 GMT+0700 (Western Indonesia Time),6188.99
Sun Apr 01 2018 00:00:00 GMT+0700 (Western Indonesia Time),6188.99
Mon Apr 02 2018 00:00:00 GMT+0700 (Western Indonesia Time),6240.57
Tue Apr 03 2018 00:00:00 GMT+0700 (Western Indonesia Time),6229.01
Wed Apr 04 2018 00:00:00 GMT+0700 (Western Indonesia Time),6157.1
Thu Apr 05 2018 00:00:00 GMT+0700 (Western Indonesia Time),6183.23
Fri Apr 06 2018 00:00:00 GMT+0700 (Western Indonesia Time),6175.05
Sat Apr 07 2018 00:00:00 GMT+0700 (Western Indonesia Time),6175.05
Sun Apr 08 2018 00:00:00 GMT+0700 (Western Indonesia Time),6175.05
Mon Apr 09 2018 00:00:00 GMT+0700 (Western Indonesia Time),6246.13
Tue Apr 10 2018 00:00:00 GMT+0700 (Western Indonesia Time),6325.82
Wed Apr 11 2018 00:00:00 GMT+0700 (Western Indonesia Time),6360.93
Thu Apr 12 2018 00:00:00 GMT+0700 (Western Indonesia Time),6310.8
Fri Apr 13 2018 00:00:00 GMT+0700 (Western Indonesia Time),6270.33
Sat Apr 14 2018 00:00:00 GMT+0700 (Western Indonesia Time),6270.33
Sun Apr 15 2018 00:00:00 GMT+0700 (Western Indonesia Time),6270.33
Mon Apr 16 2018 00:00:00 GMT+0700 (Western Indonesia Time),6286.75
Tue Apr 17 2018 00:00:00 GMT+0700 (Western Indonesia Time),6285.76
Wed Apr 18 2018 00:00:00 GMT+0700 (Western Indonesia Time),6320.01
Thu Apr 19 2018 00:00:00 GMT+0700 (Western Indonesia Time),6355.9
Fri Apr 20 2018 00:00:00 GMT+0700 (Western Indonesia Time),6337.69
Sat Apr 21 2018 00:00:00 GMT+0700 (Western Indonesia Time),6337.69
Sun Apr 22 2018 00:00:00 GMT+0700 (Western Indonesia Time),6337.69
Mon Apr 23 2018 00:00:00 GMT+0700 (Western Indonesia Time),6308.15
Tue Apr 24 2018 00:00:00 GMT+0700 (Western Indonesia Time),6229.64
Wed Apr 25 2018 00:00:00 GMT+0700 (Western Indonesia Time),6079.85
Thu Apr 26 2018 00:00:00 GMT+0700 (Western Indonesia Time),5909.2
Fri Apr 27 2018 00:00:00 GMT+0700 (Western Indonesia Time),5919.24
Sat Apr 28 2018 00:00:00 GMT+0700 (Western Indonesia Time),5919.24
Sun Apr 29 2018 00:00:00 GMT+0700 (Western Indonesia Time),5919.24
Mon Apr 30 2018 00:00:00 GMT+0700 (Western Indonesia Time),5994.6
Tue May 01 2018 00:00:00 GMT+0700 (Western Indonesia Time),5994.6
Wed May 02 2018 00:00:00 GMT+0700 (Western Indonesia Time),6012.24
Thu May 03 2018 00:00:00 GMT+0700 (Western Indonesia Time),5858.73
Fri May 04 2018 00:00:00 GMT+0700 (Western Indonesia Time),5792.35
Sat May 05 2018 00:00:00 GMT+0700 (Western Indonesia Time),5792.35
Sun May 06 2018 00:00:00 GMT+0700 (Western Indonesia Time),5792.35
Mon May 07 2018 00:00:00 GMT+0700 (Western Indonesia Time),5885.1
Tue May 08 2018 00:00:00 GMT+0700 (Western Indonesia Time),5774.72
Wed May 09 2018 00:00:00 GMT+0700 (Western Indonesia Time),5907.94
Thu May 10 2018 00:00:00 GMT+0700 (Western Indonesia Time),5907.94
Fri May 11 2018 00:00:00 GMT+0700 (Western Indonesia Time),5956.83
Sat May 12 2018 00:00:00 GMT+0700 (Western Indonesia Time),5956.83
Sun May 13 2018 00:00:00 GMT+0700 (Western Indonesia Time),5956.83
Mon May 14 2018 00:00:00 GMT+0700 (Western Indonesia Time),5947.15
Tue May 15 2018 00:00:00 GMT+0700 (Western Indonesia Time),5838.12
Wed May 16 2018 00:00:00 GMT+0700 (Western Indonesia Time),5841.46
Thu May 17 2018 00:00:00 GMT+0700 (Western Indonesia Time),5815.92
Fri May 18 2018 00:00:00 GMT+0700 (Western Indonesia Time),5783.31
Sat May 19 2018 00:00:00 GMT+0700 (Western Indonesia Time),5783.31
Sun May 20 2018 00:00:00 GMT+0700 (Western Indonesia Time),5783.31
Mon May 21 2018 00:00:00 GMT+0700 (Western Indonesia Time),5733.85
Tue May 22 2018 00:00:00 GMT+0700 (Western Indonesia Time),5751.12
Wed May 23 2018 00:00:00 GMT+0700 (Western Indonesia Time),5792
Thu May 24 2018 00:00:00 GMT+0700 (Western Indonesia Time),5946.54
Fri May 25 2018 00:00:00 GMT+0700 (Western Indonesia Time),5975.74
Sat May 26 2018 00:00:00 GMT+0700 (Western Indonesia Time),5975.74
Sun May 27 2018 00:00:00 GMT+0700 (Western Indonesia Time),5975.74
Mon May 28 2018 00:00:00 GMT+0700 (Western Indonesia Time),6068.32
Tue May 29 2018 00:00:00 GMT+0700 (Western Indonesia Time),6068.32
Wed May 30 2018 00:00:00 GMT+0700 (Western Indonesia Time),6011.06
Thu May 31 2018 00:00:00 GMT+0700 (Western Indonesia Time),5983.59
Fri Jun 01 2018 00:00:00 GMT+0700 (Western Indonesia Time),5983.59
Sat Jun 02 2018 00:00:00 GMT+0700 (Western Indonesia Time),5983.59
Sun Jun 03 2018 00:00:00 GMT+0700 (Western Indonesia Time),5983.59
Mon Jun 04 2018 00:00:00 GMT+0700 (Western Indonesia Time),6014.82
Tue Jun 05 2018 00:00:00 GMT+0700 (Western Indonesia Time),6088.79
Wed Jun 06 2018 00:00:00 GMT+0700 (Western Indonesia Time),6069.71
Thu Jun 07 2018 00:00:00 GMT+0700 (Western Indonesia Time),6106.7
Fri Jun 08 2018 00:00:00 GMT+0700 (Western Indonesia Time),5993.63
Sat Jun 09 2018 00:00:00 GMT+0700 (Western Indonesia Time),5993.63
Sun Jun 10 2018 00:00:00 GMT+0700 (Western Indonesia Time),5993.63
Mon Jun 11 2018 00:00:00 GMT+0700 (Western Indonesia Time),5993.63
Tue Jun 12 2018 00:00:00 GMT+0700 (Western Indonesia Time),5993.63
Wed Jun 13 2018 00:00:00 GMT+0700 (Western Indonesia Time),5993.63
Thu Jun 14 2018 00:00:00 GMT+0700 (Western Indonesia Time),5993.63
Fri Jun 15 2018 00:00:00 GMT+0700 (Western Indonesia Time),5993.63
Sat Jun 16 2018 00:00:00 GMT+0700 (Western Indonesia Time),5993.63
Sun Jun 17 2018 00:00:00 GMT+0700 (Western Indonesia Time),5993.63
Mon Jun 18 2018 00:00:00 GMT+0700 (Western Indonesia Time),5993.63
Tue Jun 19 2018 00:00:00 GMT+0700 (Western Indonesia Time),5993.63
Wed Jun 20 2018 00:00:00 GMT+0700 (Western Indonesia Time),5884.04
Thu Jun 21 2018 00:00:00 GMT+0700 (Western Indonesia Time),5822.33
Fri Jun 22 2018 00:00:00 GMT+0700 (Western Indonesia Time),5821.81
Sat Jun 23 2018 00:00:00 GMT+0700 (Western Indonesia Time),5821.81
Sun Jun 24 2018 00:00:00 GMT+0700 (Western Indonesia Time),5821.81
Mon Jun 25 2018 00:00:00 GMT+0700 (Western Indonesia Time),5859.08
Tue Jun 26 2018 00:00:00 GMT+0700 (Western Indonesia Time),5825.65
Wed Jun 27 2018 00:00:00 GMT+0700 (Western Indonesia Time),5787.55
Thu Jun 28 2018 00:00:00 GMT+0700 (Western Indonesia Time),5667.32
Fri Jun 29 2018 00:00:00 GMT+0700 (Western Indonesia Time),5799.24
Sat Jun 30 2018 00:00:00 GMT+0700 (Western Indonesia Time),5799.24
Sun Jul 01 2018 00:00:00 GMT+0700 (Western Indonesia Time),5799.24
Mon Jul 02 2018 00:00:00 GMT+0700 (Western Indonesia Time),5746.77
Tue Jul 03 2018 00:00:00 GMT+0700 (Western Indonesia Time),5633.94
Wed Jul 04 2018 00:00:00 GMT+0700 (Western Indonesia Time),5733.64
Thu Jul 05 2018 00:00:00 GMT+0700 (Western Indonesia Time),5739.33
Fri Jul 06 2018 00:00:00 GMT+0700 (Western Indonesia Time),5694.91
Sat Jul 07 2018 00:00:00 GMT+0700 (Western Indonesia Time),5694.91
Sun Jul 08 2018 00:00:00 GMT+0700 (Western Indonesia Time),5694.91
Mon Jul 09 2018 00:00:00 GMT+0700 (Western Indonesia Time),5807.38
Tue Jul 10 2018 00:00:00 GMT+0700 (Western Indonesia Time),5881.76
Wed Jul 11 2018 00:00:00 GMT+0700 (Western Indonesia Time),5893.36
Thu Jul 12 2018 00:00:00 GMT+0700 (Western Indonesia Time),5907.87
Fri Jul 13 2018 00:00:00 GMT+0700 (Western Indonesia Time),5944.07
Sat Jul 14 2018 00:00:00 GMT+0700 (Western Indonesia Time),5944.07
Sun Jul 15 2018 00:00:00 GMT+0700 (Western Indonesia Time),5944.07
Mon Jul 16 2018 00:00:00 GMT+0700 (Western Indonesia Time),5905.16
Tue Jul 17 2018 00:00:00 GMT+0700 (Western Indonesia Time),5861.51
Wed Jul 18 2018 00:00:00 GMT+0700 (Western Indonesia Time),5890.73
Thu Jul 19 2018 00:00:00 GMT+0700 (Western Indonesia Time),5871.08
Fri Jul 20 2018 00:00:00 GMT+0700 (Western Indonesia Time),5872.78
Sat Jul 21 2018 00:00:00 GMT+0700 (Western Indonesia Time),5872.78
Sun Jul 22 2018 00:00:00 GMT+0700 (Western Indonesia Time),5872.78
Mon Jul 23 2018 00:00:00 GMT+0700 (Western Indonesia Time),5915.8
Tue Jul 24 2018 00:00:00 GMT+0700 (Western Indonesia Time),5931.84
Wed Jul 25 2018 00:00:00 GMT+0700 (Western Indonesia Time),5933.89
Thu Jul 26 2018 00:00:00 GMT+0700 (Western Indonesia Time),5946.14
Fri Jul 27 2018 00:00:00 GMT+0700 (Western Indonesia Time),5989.14
Sat Jul 28 2018 00:00:00 GMT+0700 (Western Indonesia Time),5989.14
Sun Jul 29 2018 00:00:00 GMT+0700 (Western Indonesia Time),5989.14
Mon Jul 30 2018 00:00:00 GMT+0700 (Western Indonesia Time),6027.94
Tue Jul 31 2018 00:00:00 GMT+0700 (Western Indonesia Time),5936.44
Wed Aug 01 2018 00:00:00 GMT+0700 (Western Indonesia Time),6033.42
Thu Aug 02 2018 00:00:00 GMT+0700 (Western Indonesia Time),6011.72
Fri Aug 03 2018 00:00:00 GMT+0700 (Western Indonesia Time),6007.54
Sat Aug 04 2018 00:00:00 GMT+0700 (Western Indonesia Time),6007.54
Sun Aug 05 2018 00:00:00 GMT+0700 (Western Indonesia Time),6007.54
Mon Aug 06 2018 00:00:00 GMT+0700 (Western Indonesia Time),6101.13
Tue Aug 07 2018 00:00:00 GMT+0700 (Western Indonesia Time),6091.25
Wed Aug 08 2018 00:00:00 GMT+0700 (Western Indonesia Time),6094.83
Thu Aug 09 2018 00:00:00 GMT+0700 (Western Indonesia Time),6065.26
Fri Aug 10 2018 00:00:00 GMT+0700 (Western Indonesia Time),6077.17
Sat Aug 11 2018 00:00:00 GMT+0700 (Western Indonesia Time),6077.17
Sun Aug 12 2018 00:00:00 GMT+0700 (Western Indonesia Time),6077.17
Mon Aug 13 2018 00:00:00 GMT+0700 (Western Indonesia Time),5861.25
Tue Aug 14 2018 00:00:00 GMT+0700 (Western Indonesia Time),5769.87
Wed Aug 15 2018 00:00:00 GMT+0700 (Western Indonesia Time),5816.59
Thu Aug 16 2018 00:00:00 GMT+0700 (Western Indonesia Time),5783.8
Fri Aug 17 2018 00:00:00 GMT+0700 (Western Indonesia Time),5783.8
Sat Aug 18 2018 00:00:00 GMT+0700 (Western Indonesia Time),5783.8
Sun Aug 19 2018 00:00:00 GMT+0700 (Western Indonesia Time),5783.8
